id,consumption
48251,0.941528
48127,1.287138
48007,0.356733
54055,6.931631
22067,14.711177
40053,15.303812
48019,9.645278
6065,2.168806
26001,7.438249
26003,9.590269
26005,5.824124
26007,7.438249
26009,1.358370
26011,0.613538
26013,16.159786
26015,1.629003
26017,4.472822
26019,2.478057
26021,1.871646
40147,15.715642
26023,8.259894
26025,1.420880
26027,2.275226
26029,3.685928
26031,2.768229
26033,7.908540
26035,1.629003
26037,5.554978
48331,4.230916
26039,1.358370
26041,22.285500
26043,10.708366
26045,6.455609
26047,7.113185
26049,1.463467
26051,0.613538
26053,13.158366
26055,6.158551
26057,2.669738
26059,3.200544
26061,9.579133
26063,3.349001
26065,6.404906
26067,1.463628
26069,0.613538
26071,10.614857
26073,0.884172
26075,0.884172
26077,1.630902
26079,3.222889
26081,1.469916
40149,19.662502
26083,3.882963
26085,1.358370
26087,1.463467
26089,5.413719
26091,1.526837
26093,1.463467
26095,10.692905
26097,9.318399
48333,8.600595
26099,0.849929
26101,3.222889
26103,14.458373
26105,1.358370
26107,1.629003
26109,17.301565
26111,0.613538
26113,1.358370
26115,1.476083
26117,1.629003
26119,8.183081
26121,1.358370
26123,1.358370
26125,1.463467
26127,3.002550
26129,0.613538
26131,15.339903
26133,1.629003
26135,2.768229
26137,2.768229
26139,6.369687
26141,7.438249
40151,17.858284
26143,0.613538
26145,1.734100
26147,0.849929
26149,5.349378
26151,2.971762
26153,17.498809
26155,1.463467
26157,2.688946
48335,6.211944
26159,2.888190
26161,1.815255
26163,1.254505
26165,3.222889
40051,14.776100
18001,2.908022
18003,4.617277
18005,18.171297
18007,19.318251
18009,1.795696
40153,13.214610
18011,19.176615
18013,10.006200
18015,19.317981
18017,22.687001
18019,10.741573
18021,10.918434
18023,9.914090
18025,11.640658
48337,6.332916
18027,21.477200
18029,16.332977
18031,11.045446
18033,24.906973
18035,8.508032
18037,36.455799
18039,11.646935
18041,8.494167
18043,9.912772
39063,4.362964
18045,12.973923
18047,12.752454
18049,19.525799
18051,28.931554
18053,9.634433
18055,20.312823
18057,15.346791
18059,18.917611
18061,8.279644
18063,15.430034
18065,9.610553
18067,8.165598
18069,11.510420
18071,9.421120
54067,19.924845
18075,1.795696
18077,11.773367
18079,14.019607
18081,16.668015
18083,14.993839
18085,22.782738
18087,12.034264
18089,10.180477
18091,11.237591
18093,11.987700
18095,21.328307
18097,12.369590
18099,15.488144
18101,13.673660
18103,12.702278
18105,14.959771
18107,22.543882
18109,17.660110
48067,8.000044
18111,11.424984
18113,15.714817
18115,10.052584
18117,11.764552
48241,12.339614
18119,14.130970
18121,9.093192
18123,16.753580
18125,31.352463
18127,10.971280
31163,7.836963
18129,22.934100
18131,17.664385
18133,17.413228
18135,9.495921
18137,10.970623
18139,9.992446
18141,13.746879
18143,14.817960
18145,15.098498
18147,25.402701
18149,11.506261
18151,13.026396
18153,14.993839
18155,15.308892
18157,8.684070
18159,15.840290
18161,7.360025
18163,14.529201
18165,6.638318
18167,9.748540
18169,14.860592
18171,19.303387
18173,24.094267
18175,11.681676
18177,20.745495
18179,19.849533
18181,20.046125
18183,15.800230
10001,9.456925
10003,2.523188
10005,5.874022
51001,10.193437
51003,21.857936
51005,11.014809
46003,18.654811
51007,10.658695
51009,17.897962
51011,18.940846
51013,9.615810
51015,12.355797
51017,11.005277
51019,20.698857
51021,6.931631
51023,16.556974
51025,12.100249
51027,6.931631
51029,18.940846
51031,18.940846
51033,13.575785
51035,6.931631
51036,9.615810
51037,12.100249
51041,10.658695
51043,21.632338
51045,6.941164
51047,15.636405
51049,12.009215
51051,7.261150
51053,12.801782
51057,13.575785
51059,11.384982
51061,15.344956
51063,6.931631
51065,17.897962
51067,17.246118
51069,10.247356
51071,6.941164
51073,9.615810
51075,14.926305
51077,6.931631
51079,21.213687
51081,11.057364
51083,17.781152
51085,13.575785
51087,9.615810
51089,15.859171
51091,7.676849
51093,13.600928
51095,9.615810
51097,13.575785
51099,10.796144
51101,13.575785
51103,10.796144
51105,0.946017
51107,11.384982
51109,14.926305
51111,12.100249
51113,13.575785
51115,9.615810
51117,12.100249
51119,9.615810
51121,12.375900
51125,24.185344
51127,9.615810
51131,9.011041
51133,10.796144
51135,12.884282
51137,14.926305
51139,19.863167
51141,12.612535
51143,24.712784
51145,10.658695
51147,12.009215
51149,12.801782
29005,7.824493
51153,11.384982
51155,8.860316
51157,3.959974
51159,10.796144
51161,10.124994
29007,14.842709
51165,29.096225
51167,7.261150
2016,0.778597
51169,10.137138
51171,19.863167
2020,8.861493
51173,6.931631
51175,15.042481
51177,13.575785
51179,16.525290
51181,12.902251
51183,16.382839
51185,8.344781
51187,23.920690
51191,9.191121
51193,10.796144
51195,7.877648
51197,6.931631
51199,9.615810
2050,2.942106
2060,19.924012
2068,0.212366
2070,3.926996
48079,24.215099
18073,15.435485
2090,11.470344
2100,5.423602
48137,3.529588
2105,45.750085
2110,12.303690
2122,12.959796
2130,12.530199
2150,15.546607
6073,1.587357
2164,33.770833
2170,1.852626
2180,3.869737
2185,9.747976
2188,2.799327
2198,7.325635
2220,12.317669
6075,1.705270
35001,6.258439
35003,7.588060
35005,17.067217
35006,7.351656
35007,13.167908
2240,11.443521
35009,13.765752
35011,4.449774
35013,11.027331
35015,14.495121
35017,6.137315
35019,3.452766
35021,8.953257
35023,6.137315
35025,14.337711
35027,6.914210
35028,37.331834
2261,2.748252
35031,9.826833
35033,6.466028
35035,15.071561
35037,12.399081
35039,12.063669
35041,13.765752
35043,6.976236
35045,18.771546
35047,15.100506
35049,6.874645
2282,8.679331
35051,10.948787
35053,3.338380
35055,3.291887
35057,5.777586
2290,17.646396
35059,12.070823
35061,7.568266
55003,7.003168
51510,9.615810
51515,9.615810
51530,9.615810
51540,9.615810
51550,9.615810
51570,9.615810
27001,17.732223
27003,1.379669
51580,9.615810
27005,11.932463
27007,6.853541
27009,12.415030
27011,12.233338
27013,5.469460
27015,13.493090
27017,14.487343
27019,5.353905
27021,22.145467
27023,5.847820
51600,9.615810
27025,1.798783
27027,13.001792
27029,10.641096
27031,19.979816
27033,14.898333
51610,9.615810
27035,21.176865
27037,3.760450
27039,4.616621
27041,13.241264
27043,11.071784
27045,5.712117
27047,2.027847
27049,6.637570
27051,5.813496
27053,2.450108
51630,9.615810
27055,3.640842
47001,14.922324
27057,17.565654
27059,0.877553
27061,20.185108
27063,10.895646
27065,3.450673
27067,11.690511
27069,2.519086
27071,16.643605
27073,5.768056
51650,9.615810
27075,20.567168
27077,7.998112
27079,7.681269
27081,9.096220
27083,29.776783
51660,9.615810
27085,11.813812
27087,2.664754
27089,9.094360
27091,11.564515
27093,6.916103
51670,9.615810
27095,2.301262
27097,18.331303
27099,11.461818
27101,9.089296
51678,9.615810
27103,5.479623
27105,16.787040
51683,19.621474
27109,11.281469
27111,16.365827
27113,10.907317
27115,15.890002
27117,4.678225
27119,13.798407
27121,9.089995
27123,1.297063
51700,9.615810
27125,1.923264
27127,12.228611
27129,7.809113
27131,4.524210
27133,11.201335
51710,9.615810
27135,8.939584
27137,16.086783
27139,7.001714
27141,2.418038
27143,9.236209
27145,17.376736
27147,11.756368
27149,7.607742
27151,12.767025
27153,21.821686
51730,9.615810
27155,0.861026
27157,3.637577
31183,21.411985
27159,17.043949
27161,5.591493
27163,1.370892
51740,9.615810
27165,12.312334
42093,4.317106
27167,8.855991
27169,2.595150
27171,3.307307
27173,6.245122
47005,12.039848
48221,3.364303
19001,11.594663
19003,6.742780
19005,3.864758
51775,3.183830
5091,3.431040
19009,7.512865
19011,3.810432
19013,4.598131
40033,14.822232
19017,4.437548
19019,4.896579
19021,5.966401
51790,9.615810
19023,6.287990
19025,2.879077
6089,5.898076
19027,5.237525
19029,7.475215
19031,4.698126
51800,11.457841
19033,3.861522
19035,7.434182
19037,11.234639
19039,1.044767
19041,15.016597
51810,9.615810
19043,3.470076
19045,3.186156
19047,15.711408
19049,2.682235
19051,6.462384
51820,9.615810
19053,5.941260
19055,2.324880
46063,6.042730
19057,2.460595
19059,9.097016
19061,1.507566
51830,9.615810
19063,11.226835
19065,4.832866
19067,2.847912
19069,4.314431
19071,2.421510
51840,6.287382
19073,4.165815
19075,7.100463
19077,7.479905
19079,9.706455
19081,5.415065
19083,3.261263
19085,3.752977
19087,5.971020
19089,3.329337
19091,3.792342
19093,8.147479
19095,7.856627
19097,4.272910
19099,1.232496
19101,1.772620
19103,3.434789
19105,2.762112
19107,2.287440
19109,17.046003
19111,1.703610
19113,2.913017
19115,2.331943
19117,2.360769
19119,12.046024
19121,6.427596
19123,4.933870
19125,5.280427
19127,1.200470
19129,1.419908
19131,7.429055
19133,7.107182
19135,1.566695
19137,3.344028
19139,22.352268
19141,11.759627
19143,17.554644
19145,2.862956
19147,5.441147
19149,8.153340
19151,12.194934
19153,1.574735
19155,12.018523
19157,3.823859
19159,3.592612
19161,11.108722
19163,1.925885
19165,8.671031
19167,11.978076
19169,8.534474
19171,2.725779
19173,4.670055
19175,4.267376
19177,4.292988
19179,4.234146
19181,4.832415
19183,3.426805
19185,3.047260
19187,4.059045
19189,7.226687
19191,3.864758
11001,3.487730
19195,2.451074
19197,3.488320
40065,18.372451
48259,17.099893
37193,7.244003
48261,3.035930
48263,6.530990
48265,14.038089
42035,8.722460
40075,14.069002
40077,12.776836
47015,9.688304
37195,4.718472
48271,2.423475
40081,10.075469
5093,76.672770
40037,18.363104
40083,7.722092
48247,1.129728
48277,1.838264
49017,0.362298
48279,26.051451
47017,10.686842
56019,30.282763
40089,11.609790
48283,1.312727
40093,20.541848
13193,11.427864
40047,14.290352
48287,5.769614
40097,20.131711
12103,9.849563
48291,6.480148
40101,15.009905
44001,1.118918
44003,1.118918
44005,1.118918
44007,1.206347
44009,1.202649
40103,16.469708
13195,16.640382
46011,14.137733
40105,28.917562
48299,7.413587
12105,17.361604
40109,10.254235
40111,17.215039
40113,25.290335
2013,15.092011
48237,4.726850
48307,11.216640
40117,9.414711
29195,26.782399
40119,15.150521
21005,3.268629
40121,14.457038
21007,4.367207
40123,17.789766
13199,12.516597
21009,18.185599
6107,0.978848
40125,8.782831
29203,12.328954
40127,14.081400
21013,0.332191
48321,2.360571
21015,13.606001
20207,18.726290
6077,3.210683
21017,5.269743
49003,3.289152
40133,9.690909
13201,13.663970
36001,4.524456
36003,9.715473
36005,3.896315
36007,1.706738
36009,6.240132
36011,4.109124
36013,5.384548
36015,4.307701
36017,6.688715
36019,10.672295
36021,5.788943
36023,4.193815
36025,1.650129
36027,5.788943
36029,4.376451
36031,7.901995
48391,2.654161
36033,5.454016
12111,9.415719
36035,2.753770
36037,7.214939
36039,5.788943
36041,4.109124
36043,6.627140
36045,2.902049
36047,3.896315
36049,4.401897
36051,8.074282
36053,5.441896
36055,7.401746
36057,2.753770
36059,0.602233
36061,3.896315
36063,4.109124
36065,4.656468
36067,5.382949
36069,8.074282
36071,6.370830
36073,4.850470
36075,2.753770
36077,4.602349
36079,3.035173
36081,4.148685
36083,4.109124
36085,3.896315
36087,3.053199
36089,4.541960
36091,4.109124
48393,16.917641
36093,2.753770
12113,12.832697
36095,4.919062
36097,4.729393
36099,4.109124
36101,2.405814
36103,0.273843
36105,4.408553
36107,4.307701
36109,1.572229
36111,3.035173
36113,2.753770
36115,4.109124
36117,8.074282
36119,5.251668
13205,17.448207
36121,8.572365
36123,4.699469
47031,8.769063
48395,11.292946
12115,7.758417
13207,15.467997
28001,10.046819
28003,16.795235
28005,16.026925
28007,18.377746
28009,8.482000
28011,11.241204
28013,25.047040
28015,17.206434
28017,12.563770
28019,15.520112
48397,0.237529
28021,10.046819
28023,13.947554
28025,17.897249
28027,15.675187
28029,14.879635
28031,31.042921
28033,14.042539
13087,15.337065
28035,19.928938
28037,16.026925
28039,13.266843
28041,11.149090
28043,10.668962
28045,15.054488
28047,16.654909
13209,12.749114
28049,10.046819
28051,16.052166
28053,16.208108
28055,14.383120
28057,6.491290
28059,13.266843
28061,18.780370
28063,10.046819
28065,25.343212
28067,12.978369
28069,0.969185
28071,12.611802
28073,11.666422
28075,10.517854
28077,21.774648
28079,21.729982
48399,3.134631
28081,17.448057
28083,19.043471
28085,16.026925
28087,14.220743
28089,9.993068
47007,18.294610
28093,16.876149
28095,16.089250
28097,10.668962
28099,14.535263
28101,18.688009
28103,8.371629
28105,13.212863
28107,13.465682
28109,17.172241
28111,16.696543
28113,16.814529
28115,19.105256
28117,15.585793
28119,9.416217
28121,17.014128
28123,26.562797
28125,14.383120
28127,13.676790
28129,23.225459
28131,13.266843
28133,12.595460
8029,15.220463
28135,15.862912
28137,16.803020
28139,17.743621
28141,5.952873
28143,9.416217
28145,7.148209
28147,18.932282
47051,12.499535
28149,14.383120
28151,12.605269
28153,15.547975
28155,22.877037
28157,10.046819
28159,5.637062
28161,18.831590
28163,16.537972
48385,5.361591
47021,20.686967
32003,0.846173
6063,0.545842
13281,1.685015
48389,0.157410
20001,19.581327
20003,18.809025
47039,4.835953
20007,9.709203
48403,6.698174
20009,17.767060
20011,14.681833
20013,9.978756
20015,17.363224
20017,6.870612
20019,10.481556
20021,11.464087
20023,13.764801
20025,14.055606
20027,17.682259
20029,13.065298
20031,24.867703
20033,3.093986
20035,19.098163
13215,11.865075
20037,12.080769
46015,17.169134
20039,15.076994
20041,8.613620
20043,9.490345
20045,10.753482
20047,12.333941
20049,16.904033
20051,8.265130
20053,16.399940
20055,32.647754
20057,9.501123
20059,15.675692
20061,7.134428
20063,10.483751
20065,19.509405
47041,21.152087
20067,9.055557
48405,5.777551
20069,29.527786
20071,11.604123
20073,17.460517
20075,16.075664
20077,18.087581
13227,9.423876
20079,16.701562
20081,18.556679
20083,18.450626
20085,11.555537
20087,6.683106
20089,8.535418
20091,9.421893
20093,20.100103
20095,24.212971
20097,14.917529
20099,29.533557
20101,12.253399
20103,9.686246
20105,18.867087
20107,14.954161
20109,13.822744
20111,6.692492
20113,52.758302
20115,20.170556
20117,7.726699
20119,12.972944
20121,5.491670
20123,14.732953
20125,22.417949
47043,7.106246
20127,7.350124
20129,9.469040
20131,13.170511
20133,32.836697
20135,10.483751
20137,14.364423
20139,13.196292
20141,17.731047
20143,10.355930
20145,10.944010
20147,10.477308
20149,9.984977
20151,12.818854
20153,10.049877
20155,21.920631
20157,10.295267
20159,11.643320
20161,6.300219
20163,16.787860
20165,14.209522
20167,25.499936
20169,12.199976
20171,13.822744
20173,10.635560
20175,11.891632
20177,5.963141
20179,13.335963
20181,17.173506
20183,5.893292
20185,10.204670
47045,18.244939
20187,16.245228
20189,16.932331
20191,15.228771
20193,17.343438
12003,9.754975
12005,15.938669
12007,11.063740
12009,12.009304
12011,8.746619
20205,24.590368
39135,10.384128
12015,8.746619
12017,8.401974
12019,17.818198
12021,8.746619
12023,16.096358
40015,14.918562
12027,7.758417
12029,8.864985
12031,17.930409
12033,11.115833
12035,12.901557
12037,4.250888
12039,6.513026
12041,5.970038
53003,6.181756
53005,15.479078
53007,0.700005
53009,16.404101
53011,9.945377
53013,2.971447
47047,12.324663
53015,51.299044
48411,11.827933
53017,39.958250
12059,16.785204
53021,14.301067
53023,0.953108
48035,1.350710
53025,26.756072
53027,6.763252
53029,8.566730
53031,9.854353
53033,7.590826
12075,8.504594
53037,27.761162
53039,0.712025
53041,8.985652
12083,11.278782
12085,7.598513
12086,7.777004
53047,18.861874
12089,21.847913
8063,17.330751
12091,12.483265
53053,4.942880
12095,16.945485
12097,21.356334
5045,10.902870
12099,7.885947
12101,14.000650
53063,7.284921
53065,6.625029
12107,8.650669
12109,16.878253
53071,2.971447
53073,1.972465
53075,8.118673
48413,2.242450
12117,11.849401
12119,9.741964
12121,16.096358
12123,8.197991
12125,8.650669
12127,13.632234
12129,6.835439
12131,13.404645
12133,15.989720
13225,13.798707
46127,6.670539
48415,3.461259
4001,4.371824
4003,13.488892
4005,7.040593
4007,10.549380
4009,12.375580
4011,198.761181
4012,0.041521
4013,10.652052
4015,14.068582
4017,4.371824
4019,13.809693
4021,13.750705
4023,12.487809
4025,5.566864
4027,4.759317
48459,6.102596
8045,28.376399
45001,16.311971
47053,11.885051
45003,11.867425
45005,16.137001
45007,4.848591
45009,14.012315
45011,11.349464
45013,15.589845
45015,33.635636
45017,11.102843
45019,12.130752
45021,9.148733
45023,5.560727
45025,4.641411
45027,8.601996
45029,10.971369
45031,2.807098
45033,17.744203
45035,13.568741
45037,13.278187
45039,15.932002
45041,7.565762
45043,28.508990
45045,4.676688
45047,18.113649
45049,16.137001
45051,25.384445
45053,15.589845
45055,19.694466
45057,7.134672
45059,7.196148
31015,8.628370
45061,6.683607
47055,11.744453
45063,12.830616
45065,15.508580
45067,2.807098
45069,18.891427
45071,20.694266
45073,5.516594
45075,20.049292
45077,5.772504
45079,11.722962
45081,14.343304
45083,5.484433
5101,1.362300
45085,5.026963
45087,18.523188
45089,5.608583
45091,8.885972
48255,6.291680
47057,10.961637
39147,15.478704
47119,12.226800
55075,13.952470
47059,19.795614
48491,11.345135
37001,4.893129
37003,6.627301
37005,3.491860
37007,4.022883
37009,3.491860
37011,5.307691
37013,13.861671
37015,13.933650
37017,7.393077
37019,4.848508
37021,3.348912
37023,9.016647
37025,8.481746
37027,8.619948
37029,11.659904
37031,2.341765
37033,3.909869
37035,5.898511
37037,5.659827
37039,3.180739
37041,19.706427
37043,2.475879
37045,6.691325
37047,6.334840
37049,9.926016
47061,5.770209
37051,10.198184
37053,11.659904
37055,14.757924
37057,6.444866
37059,3.135441
37061,5.992032
37063,4.302351
37065,22.025025
37067,4.708063
37069,2.200182
37071,8.474073
37073,11.228304
37075,2.475879
37077,15.359715
37079,3.295277
37081,4.941280
37083,14.451030
37085,2.674853
37087,2.287336
37089,3.325798
37091,11.228304
37093,2.925084
37095,11.084575
37097,5.867085
37099,3.835297
37101,6.875695
37103,9.361018
37105,1.616617
37107,11.885118
37109,5.210831
47063,24.287127
37111,4.675645
37113,2.985378
37115,0.873033
37117,13.106939
37119,4.233818
37121,2.222769
37123,3.189826
37125,3.296962
37127,18.361822
37129,0.849919
37131,12.669858
37133,6.580111
21033,36.431940
37135,3.909869
37137,2.318684
37139,18.987592
37141,5.088265
37143,14.885661
37145,14.967233
37147,24.595301
37149,4.347115
37151,6.691237
37153,1.547004
37155,8.652343
37157,3.135441
37159,4.203505
37161,6.827317
37163,4.752375
37165,7.251088
37167,9.639095
37169,3.752143
47065,11.951964
37171,3.092581
37173,2.475879
37175,2.475990
37177,9.615810
37179,7.028535
37181,2.683955
37183,4.118876
37185,12.676924
37187,11.084575
37189,8.543444
37191,4.044166
29001,14.938949
29003,5.404990
37197,3.752143
37199,0.872922
29009,8.561402
40019,15.580424
29011,13.038480
29013,12.996426
29015,12.960427
29017,21.470534
29019,20.312127
29021,6.574992
29023,21.714826
29025,13.397717
29027,16.622361
29029,16.396603
29031,19.768774
29033,15.892405
29035,3.569215
29037,10.955624
29039,11.306147
29041,20.106092
29043,7.117079
29045,14.847958
29047,19.584512
29049,21.167050
29051,12.696892
29053,16.223509
29055,16.729338
29057,9.556014
29059,4.850998
29061,20.636851
29063,21.167050
48159,8.172166
29065,9.486459
29067,9.178833
29069,22.040973
29071,12.695754
29073,18.019902
29075,20.129892
29077,13.410449
29079,14.688909
29081,10.702413
21231,0.008763
29085,2.104352
29087,6.406592
13287,16.611476
29089,17.590133
29091,8.632692
29093,12.521910
29095,10.435834
29097,5.482571
47069,16.246359
29099,14.268532
29101,9.936505
29103,13.059459
29105,12.073109
29107,13.122835
29109,7.029865
29111,11.090656
29113,13.067725
29115,24.768435
29117,28.937356
29119,4.791236
29121,18.838378
29123,16.125181
29125,14.645376
29127,26.618874
29129,6.164855
29131,13.681635
29133,11.418543
29135,15.077331
29137,23.056105
29139,13.794190
29141,11.259965
29143,25.591436
29145,2.201782
29147,6.406592
29149,7.400530
29151,11.270179
29153,6.153646
29155,12.368031
29157,13.627371
47071,17.459025
29159,23.650330
29161,21.255788
29163,14.074665
29165,10.192705
51163,17.292659
29167,2.811676
29169,18.380657
29171,12.903811
29173,19.857454
29175,17.578207
29177,18.361261
29179,16.091125
29181,3.573534
29183,12.401263
29185,8.975079
29186,13.627371
29187,16.735743
29189,9.833252
13057,12.456902
21001,7.587577
21003,1.111091
29197,11.197923
29199,16.217134
29201,17.406665
21011,9.402048
29205,14.914490
29207,14.987757
29209,5.143007
21019,14.497651
21021,1.625355
21023,19.369374
21025,22.003168
21027,31.830873
21029,14.312985
21031,11.835923
29225,6.354768
21035,13.501188
29229,8.112425
21039,11.396094
21041,5.127767
21043,17.249033
21045,4.711266
21047,10.866731
21049,1.056328
21051,17.147032
21053,1.119853
21055,27.857773
21057,4.197002
21059,35.272896
21061,9.716052
21063,20.031193
21065,3.373517
21067,2.487941
21069,8.675238
21071,16.110779
21073,8.003374
21075,11.674512
21077,13.935520
21079,5.374157
21081,22.897199
21083,13.429542
21085,14.018671
21087,8.730595
21089,16.455993
21091,29.568002
21093,15.300006
21095,1.660525
21097,1.761131
21099,8.730595
21101,40.367606
21103,12.883771
21105,5.806258
21107,35.291837
21109,3.748802
21111,12.175367
21113,5.708616
21115,16.110779
21117,13.606001
21119,16.110779
21121,4.472535
21123,8.002009
21125,2.658143
21127,18.069121
21129,6.221908
21131,16.817514
21133,14.500324
21135,29.195202
21137,3.951307
21139,42.862102
21141,16.614979
21143,27.857773
8069,14.873225
21145,13.820127
21147,0.340953
21149,27.857773
21151,7.560092
21153,19.685979
21155,5.755230
21157,11.720502
21159,16.110779
21161,8.675238
21163,14.970488
21165,4.302010
21167,4.109694
21169,7.249296
21171,1.111091
21173,1.056328
21175,20.412788
21177,33.368218
13253,12.517385
21179,6.910531
21181,10.106851
21183,36.222998
21185,11.452158
21187,5.127767
21189,16.814841
5051,1.643644
21191,16.528702
13001,12.616008
13003,12.616008
21197,3.043999
21199,2.655470
13009,12.557573
21203,3.951307
21205,25.858041
21207,3.415430
21209,6.104609
21211,19.723970
13021,14.633253
21215,13.936498
21217,6.965375
13027,16.796663
13029,14.142522
21223,11.452158
21225,27.857773
13035,12.590970
13037,11.443262
13039,9.633884
21233,29.956863
13043,10.096537
21237,6.619199
21239,7.548603
54009,34.359272
13051,0.710274
54013,12.993214
54015,20.111530
54017,13.393753
9003,4.187584
54021,12.993214
54023,14.387127
13065,9.330510
54027,1.393913
54029,12.993214
54031,1.393913
