id,consumption
29025,122321.153007
29027,737667.144202
29029,719302.569212
29031,1520851.326963
29033,144795.702124
29035,22368.267607
29037,1099057.269902
29039,156330.090703
29041,154294.152692
29043,568063.859452
29045,103698.140950
29047,4458198.688942
29049,434453.695870
29051,970613.941913
29053,284089.872406
29055,415004.690136
29057,72291.243147
29059,81443.400764
29061,170666.755097
29063,273160.776867
48159,86976.365650
29065,148576.921503
29067,125171.750594
29069,703129.068544
29071,1287374.810796
29073,270082.296097
29075,136903.393912
29077,3763025.620318
29079,151751.119212
29081,93870.860389
21231,182.130706
29085,19778.806587
29087,29803.465267
13287,139054.665900
29089,178909.244192
29091,351203.789199
29093,130290.473513
29095,7067605.780183
29097,632968.257252
47069,431324.597264
29099,3142344.474093
29101,541489.853451
29103,53308.711064
29105,427617.450895
29107,434575.798982
29109,270403.742961
29111,112747.608089
29113,697097.815240
29115,309531.130529
29117,435131.022190
29119,109728.886532
29121,293464.251229
29123,201113.261476
29125,131735.154151
29127,767102.708567
29129,22920.931684
29131,339441.356949
29133,163627.715464
29135,236322.091969
29137,200749.508115
29139,165888.928653
29141,226922.070898
29143,473006.503199
29145,129993.183587
29147,149927.062378
29149,81294.821597
29151,156114.524727
29153,59327.305694
29155,224281.873096
29157,259178.961814
47071,454196.544558
29159,999391.978592
29161,957658.291178
29163,261042.820257
29165,938982.582155
51163,386663.858319
29167,87299.743126
29169,982354.223062
29171,63577.074968
29173,203777.192444
29175,444605.578421
29177,423759.547125
29179,107247.345126
29181,50197.434833
29183,4570559.838549
29185,85308.128436
29186,242022.102204
29187,1102149.119525
29189,9837902.887628
13057,2752639.037441
21001,141675.241201
21003,22509.586439
29197,49147.682513
29199,78977.441573
29201,682132.383328
21011,110972.366886
29205,92872.529145
29207,447399.538806
29209,162596.164058
21019,713255.455430
21021,47011.759136
21023,164213.556533
21025,299837.171762
21027,638209.012548
21029,1085911.836232
21031,151393.290278
29225,230887.789812
21035,508022.707713
29229,151085.809323
21039,57584.462976
21041,56015.728376
21043,471812.788557
21045,75705.340437
21047,820481.623071
21049,37749.985475
21051,369467.092398
21053,11467.297797
21055,258352.982636
21057,28757.860755
21059,3447467.035821
21061,117641.958515
21063,155261.780351
21065,48909.252986
21067,759448.887404
21069,125921.078135
21071,630366.435482
21073,396135.002321
21075,76211.211276
21077,117922.366342
21079,90946.861281
21081,562492.583960
21083,504359.880885
21085,362957.413880
21087,98612.068596
21089,604872.950864
21091,256118.037648
21093,1639441.577916
21095,47512.613629
21097,32714.771733
21099,160852.479134
21101,1875963.405980
21103,197701.472748
21105,27736.494761
21107,1648905.228681
21109,49915.304585
21111,9141387.138806
21113,283067.447845
21115,377088.884629
21117,2197396.436492
21119,258545.775465
21121,141765.941488
21123,112724.296548
21125,158015.961770
21127,286016.110496
21129,45631.470509
21131,187313.466113
21133,347964.277268
21135,404441.132842
21137,96443.495640
21139,405004.000951
21141,443304.259864
21143,235370.320282
8069,4620902.779672
21145,907070.219756
21147,6155.231877
21149,265094.563593
21151,640785.841573
21153,257197.310810
21155,115329.060164
21157,366171.916358
21159,205541.313770
21161,151513.029944
21163,437437.664540
21165,27132.774670
21167,87684.434119
21169,72340.729102
21171,12045.334250
21173,28388.808788
21175,275225.623977
21177,1045493.011158
13253,111817.797524
21179,306537.324286
21181,71091.589050
21183,870366.195534
21185,703242.694973
21187,55313.224276
21189,79315.604580
5051,159250.989569
21191,241021.526299
13001,232046.244158
13003,104170.382102
21197,37986.064687
21199,168906.494693
13009,582332.328564
21203,67365.829121
21205,605776.325579
21207,60060.334743
21209,299070.896743
21211,860043.973199
13021,2285158.097393
21215,242941.031594
21217,171884.553502
13027,259642.816733
13029,456096.323442
21223,101030.941994
21225,420262.356701
13035,295635.976661
13037,74484.191277
13039,495759.679753
21233,405106.658204
13043,112142.241125
21237,47545.707088
21239,189084.953400
54009,819399.907794
13051,196626.519184
54013,98917.338221
54015,186715.442843
54017,109935.923488
9003,3757003.732368
54021,113573.683618
54023,169969.519322
13065,62589.058436
54027,33053.860743
54029,394603.909334
54031,19270.848259
8073,77457.902515
54033,926392.310427
54035,583140.449638
54037,76049.109536
54039,1367150.853597
54041,219938.815741
17199,799994.388991
54045,252103.432983
54047,147872.492049
54049,761421.456430
5073,25468.607844
54051,698349.590677
54053,188817.638561
13095,1824743.548713
39171,594163.620712
54057,402033.879121
54059,180839.330852
13101,51553.245855
13103,573102.152167
54065,24368.388374
17203,518475.696195
54069,941089.370382
54071,98137.745380
54073,98501.555373
54075,112807.083992
54077,440989.683333
13119,343276.532212
13121,13810072.170234
13123,313404.034108
54085,133089.491054
29510,3340774.635492
13127,779602.809262
54089,274026.398465
54091,226983.929746
8075,144633.375115
54093,90614.674471
54095,117601.579960
54097,328508.576437
13139,2720876.150378
54101,117120.831042
54103,593812.879490
54105,75867.376576
54107,1125952.946039
13149,145360.175703
5075,104589.817887
13151,2345411.220664
13153,1669233.879773
13115,1512509.139136
13157,771226.003828
13159,187073.770153
13161,190741.432361
13163,190067.919125
13165,109061.681254
13117,2019702.854241
13169,305142.692210
13171,329172.088226
13173,133882.256059
13175,829289.636549
13177,555938.289317
54079,391990.685692
13181,73538.351678
13183,203346.844776
13185,1467584.057190
13187,473885.253509
13189,210214.873956
54081,563606.891223
5001,31179.920033
5003,22344.106627
13197,108977.123969
5007,1762851.528232
5009,6560.786224
5011,66822.270486
5013,20319.441716
5015,97581.601575
5017,11877.897061
5019,41719.832343
8059,3976158.446027
5021,39894.543328
13125,36142.927513
5025,17837.813903
5027,1859.596464
5029,56573.639876
5031,1410504.974663
5033,458403.379571
54087,292755.753119
13229,237786.528020
13231,275824.427289
13233,433628.290537
13235,126181.759027
46005,265748.002765
5047,133273.920583
5049,55142.060591
13243,87886.782393
29083,154092.754453
5053,66799.988219
29221,263117.251262
13247,951278.180691
13249,87322.997139
13251,177816.640253
5061,72859.900710
13255,960583.882128
13257,356250.345905
13259,62037.143035
13261,395671.366561
13133,171395.251758
46033,12006.186972
46035,301708.635949
5077,42502.200635
5079,29181.829365
46039,44771.008373
13273,92942.919746
13135,12473244.987037
5085,115096.146565
46047,17573.372489
5089,91456.714612
13283,74355.741037
13285,1410394.634836
13263,79197.406607
13137,432428.976786
13289,110641.662690
5099,135005.253999
46061,57367.164677
5103,97026.576215
46065,364181.734381
54099,288619.267048
5109,58472.337052
46071,40495.372189
13291,36116.606005
46073,49416.615322
46075,8371.001605
5117,49168.567640
13141,101774.172892
5121,29607.370490
5123,116085.177206
5125,435262.185855
5127,38777.399653
5129,8175.745630
13143,299072.884154
46093,240050.166997
5135,104718.691643
5137,90569.247056
5139,0.502377
5141,17392.559294
13145,402737.495035
46105,15252.760782
39087,221410.185364
5149,39666.516021
46111,44767.851518
46113,75034.669581
13265,16013.756891
13147,316282.666056
46117,50374.272132
46119,18305.826333
46121,81301.886439
46123,67070.287332
46125,100651.066755
54109,165557.789207
46129,32786.948338
46135,257196.885750
46137,38056.264391
55027,1187994.743075
13237,225900.499450
13155,131792.121492
39099,711287.457672
38001,108927.610976
38003,208853.640267
38005,65719.271835
38007,35352.564871
38009,83141.707126
38011,151621.196049
38013,20616.132564
38015,387080.810887
38017,1419866.197388
38019,23503.834138
38021,78480.965455
40001,197242.608236
38023,21533.801708
38025,150963.532484
38027,20383.157625
38029,14595.740132
38031,17003.791157
38033,71530.463947
38035,307458.320233
38037,8374.132249
38039,20237.195671
38041,160691.576536
13167,138464.563448
38045,61573.010737
38047,21135.117775
38049,79212.700717
38051,29230.060239
38053,206685.475844
38055,161588.664576
38057,351058.123743
38059,100314.455754
38061,137927.941583
38063,25789.871571
38065,29741.066410
38067,45363.143140
38069,74644.792849
38071,122763.549956
38073,78412.183359
38075,35007.848884
38077,241062.185779
38079,171902.435167
38081,55863.305037
40003,66834.414150
38083,11560.105308
38085,15479.456581
5087,10476.986224
38087,46491.656649
38089,355084.131751
38091,14089.550320
38093,299197.952896
38095,11671.330149
38097,100849.601739
38099,112418.896035
38101,1057064.273156
13271,194999.288981
38103,41609.572811
38105,270671.380469
20005,132864.786770
13179,823208.893374
29223,83836.721775
39123,549868.102666
54083,381714.641041
40005,263125.385678
35029,292180.038116
49007,87370.647854
51735,116514.772501
13293,468313.500035
47009,3199871.844813
13191,164524.092257
47099,560130.373082
30001,38422.336679
30003,404841.999287
30005,52148.818569
30007,23643.569099
30009,136863.227451
40007,33774.326644
30011,9135.146429
30013,380557.354554
30015,44900.735966
30017,54209.262644
30019,4944.336944
30021,51629.136978
30023,37938.727534
30025,14976.918107
30027,80943.827096
30029,1052001.366913
13275,977471.858176
5005,184383.229969
30033,1480.953882
2275,89275.455287
16003,2151.031775
30037,3477.988630
30039,13719.450592
30041,104283.365930
30043,46848.611261
30045,9441.343935
30047,291411.631639
30049,299160.274710
30051,31478.600388
30053,185789.753576
30055,6398.259789
30057,31741.973075
30059,11798.206401
30061,18364.653639
30063,756385.784510
30065,25437.989735
30067,193057.650865
30069,961.127597
13239,28802.726113
30071,28597.222306
30073,71684.268484
30075,47370.924537
30077,31241.527040
30079,3938.292250
30081,217557.410861
30083,376739.809328
30085,48373.102248
30087,65684.683319
30089,201872.196048
13277,661862.640926
30091,30619.743773
30093,141263.050735
30095,51400.432403
30097,20318.329579
30099,23825.827961
30101,42950.397223
30103,1592.846221
30105,51959.698834
30107,8694.971576
30109,28576.925229
30111,850347.348453
13005,140971.278868
13211,252661.240963
13213,576580.956999
40011,264067.121038
5023,68655.107065
13279,319024.230055
13217,1469498.637381
46013,475533.245846
39159,589996.033244
13219,466892.331964
13007,32676.405480
13221,187200.456683
13223,1938895.695509
40013,530401.710210
22001,1266503.686612
22003,469759.641140
22005,2540526.773062
22007,290124.602257
22009,857461.590125
22011,639780.119096
22013,229122.086228
22015,1746940.050592
22017,989353.975202
54007,188544.528428
5035,459766.829493
22021,117098.125373
22023,91427.710874
22025,198771.780580
22027,215966.804850
22029,329409.408802
5037,73695.482396
22033,5250594.213838
22035,103533.349579
22037,453110.379463
22039,393596.536386
22041,299218.915692
5039,61498.736088
22045,1417768.971410
22047,865201.620500
22049,175750.713031
22051,4705651.091235
22053,613828.040371
5041,25946.286549
22057,1217885.278923
21193,410037.075611
22059,266898.498465
22061,862010.310952
22063,2987768.786275
22065,166935.903990
5043,58248.751870
22069,1079843.476753
22071,9021038.532609
22073,1992778.776238
22075,258835.036171
22077,458782.792761
22079,3333441.630214
22081,184873.429112
46017,25431.934847
22083,285919.951539
22085,416290.609912
22087,450563.086750
22089,569092.385319
46007,9754.630438
22093,235400.162508
22095,485466.090079
13295,1602528.840800
22097,1603893.672751
22099,1730623.808535
22101,600519.692059
13011,287160.548792
46009,105587.227463
22105,3048049.902013
22107,72142.200020
22109,1759210.900988
22111,287947.185981
22113,1373342.776359
22115,1030278.902871
22117,1332673.189547
21195,928806.537005
22119,810598.088474
22121,296082.586876
22123,157241.616503
22125,182439.756635
22127,236564.295345
48201,11706492.110708
5055,630032.647873
46019,68293.650878
47011,2118041.818574
40039,491853.264396
5057,398146.955524
48253,80825.615689
13013,911574.865033
5059,61117.515120
46021,8336.071127
13241,162032.126351
31003,62888.584500
49021,77623.895180
5063,141045.706360
5065,60652.673748
5067,9078.312074
13015,1789028.315671
5069,276652.746414
55001,108795.747498
5071,425132.916502
55005,722012.709374
40021,1169015.518721
55007,115078.803068
55009,3312540.812557
55011,107101.819263
55013,61366.087658
55015,822874.639716
55017,683009.434059
55019,316179.266427
55021,356139.683769
55023,190657.845861
55025,9199430.939579
13267,439783.889692
55029,358091.100812
46023,84992.818929
55031,768019.744389
55033,454188.797250
55035,782013.501069
55037,74195.796436
13269,101851.210241
55041,120455.553335
55043,376143.334302
55045,257475.404981
55047,99882.910754
55049,131606.794611
13017,440645.250727
55051,83872.667759
55053,344359.614371
55055,1120387.137491
22019,3606879.245649
55057,209710.787596
55059,1650343.338854
55061,194945.628534
5081,44328.874516
55065,134111.154703
21201,22396.781538
55067,227750.142501
55069,394335.243468
5107,86625.318530
49025,2429.405114
55073,2700455.589721
5083,277536.958566
5113,71003.662300
55077,87758.204339
55078,21701.880212
55079,5434801.304323
55081,571543.121456
55083,704129.220171
55085,483438.707200
55087,3218812.885271
55089,604673.554199
46025,41532.162501
55091,64006.918401
55093,364074.557626
55095,463767.187039
55097,1488765.672164
55099,92443.829146
55101,1109135.450939
55103,226973.037813
55105,1697612.815184
55107,123443.070917
55109,924692.721628
13019,265114.922097
55111,780998.143373
55113,143470.808743
55115,1082661.333055
55117,1442701.688377
55119,286653.834803
55121,364017.812061
55123,381898.234989
55125,454294.065138
55127,1149318.750986
55129,181904.028691
55131,974755.657286
49027,75207.655197
55133,2468792.739734
55135,1086132.718580
55137,440330.452376
55139,3352193.170517
55141,1248589.877341
48209,892881.315764
5095,45635.775259
46027,101627.698412
6001,1208548.153848
6003,611.314444
6005,19877.388720
5097,17447.793274
6009,24028.740233
6011,11471.546527
13297,1271255.494660
6013,595256.509861
6015,738.424002
6017,97023.874851
6019,927537.415312
6021,15018.029794
6023,72296.259318
6025,184637.403113
6027,55706.771361
6029,837402.189073
6031,148179.911801
6033,34360.921263
40027,2216085.483480
6035,151882.505745
6037,32703279.978043
5111,52577.443056
6041,137433.478572
47003,450711.232596
6045,157584.304831
6047,1196561.287794
6049,5942.676062
6051,9379.205066
47013,242068.879273
5105,16945.966028
6057,83895.524388
46029,601879.348502
47019,458423.574522
6061,3594598.251194
47023,117086.354454
47025,163794.755965
6067,9144427.039008
6069,30549.069512
6071,2791884.321973
47033,102587.166396
47035,144488.736758
47037,120189.000000
13023,144716.769227
6079,147522.315627
6081,396806.998819
6083,549706.469640
6085,4843414.723785
6087,143163.611412
47049,45410.963107
6091,1678.465264
6093,24911.873721
6095,242868.886408
6097,337648.912889
6099,2561985.481301
49031,550.329967
6101,50849.221384
6103,33984.355863
6105,105085.195851
47067,4140.406777
6109,178549.533471
6111,368523.944104
6113,109498.342350
6115,39197.718497
47077,348921.931555
46031,56214.612533
47079,450638.000000
47081,308405.118811
47083,107259.163802
47085,184712.590866
47087,67144.215540
47089,692434.064814
47091,17489.772663
13025,254731.358202
47093,4633111.543817
47095,19489.744397
47097,394512.681298
5119,1580529.128455
47101,142874.375486
47103,393110.317246
47105,817703.906718
47107,957346.138555
47109,102619.018682
47111,169824.765629
47113,2368913.145984
40031,1707900.976978
47115,319480.179551
47117,462937.271100
5115,85379.405752
47121,29634.360574
47123,347681.693426
47125,2702260.801259
47127,31025.142974
47129,232774.244531
48215,1712781.152135
47131,480500.343226
47133,186354.507082
13299,519831.559010
47137,37014.276429
47139,53833.439888
47141,1261596.904048
47143,591043.963313
47145,823700.228154
47147,1509485.474224
47149,7792944.907184
47151,204404.930977
47153,135833.153095
47155,1806371.952370
47157,14057523.000000
47159,250952.017643
47161,59773.180593
47163,3162579.510563
47165,3946630.497042
47167,383882.548313
47169,65378.505048
5131,1328552.991829
47173,239906.651258
47175,21799.259887
47177,298075.086086
47179,1640943.768925
47181,147914.695657
47183,384987.142719
47185,373916.243233
47187,4804366.915115
47189,2482280.858656
48217,86537.570583
39001,122159.339529
46095,45058.951160
39005,371716.922979
39007,833848.260863
39009,272914.353934
39011,1002624.186033
39013,317011.710020
39015,676621.673470
39017,4104394.906349
39019,195493.341362
39021,305856.369325
39023,903982.218105
39025,1408096.986155
39027,498063.186936
39029,661444.845181
39031,155951.075693
22031,273832.238326
39033,303340.881234
39035,11690373.839630
39037,516125.801701
39039,601462.167505
48051,210213.192495
39041,1982193.645499
21213,308173.731038
39043,288144.152406
39045,565671.591954
39047,285824.630077
49037,30957.723219
39049,9616575.088567
39051,467069.921220
39053,109828.206544
39055,746599.785878
39057,1026480.472056
48219,445878.698284
39059,164507.479488
39061,4971483.031179
1049,711893.529164
39065,300247.820067
46037,73323.413006
39067,70998.677193
39069,432372.586718
39071,588740.487471
39073,112559.861209
39075,274476.275108
39077,485928.097638
39079,290279.738720
39081,467695.275969
39083,410119.157787
39085,2059488.159985
42013,482917.172988
39089,819226.410244
39091,440488.517591
39093,2900586.577655
39095,3824051.843566
39097,447966.392900
42015,254901.588335
39101,490254.421054
39103,1637195.751750
39105,84181.069285
39107,319610.356002
49039,83393.228643
39109,836448.058599
39111,90210.146506
39113,5365473.580029
39115,58405.474464
39117,236276.255241
39119,403250.313066
39121,69868.705323
42019,1549793.982493
39125,81560.837157
39127,161130.194876
39129,401785.240268
39131,139965.553158
39133,1303613.826895
42021,516317.696094
39137,454885.522435
39139,1033164.267052
39141,599075.452001
39143,1154195.651446
39145,385767.938060
13033,239759.542897
39149,357156.152617
39151,2675707.997743
39153,6721249.199989
39155,1991369.597937
39157,884331.067900
1065,225023.537976
39161,216751.468043
13245,2773704.450432
39163,58791.710345
39165,2332891.164006
39167,212477.358381
49041,19765.341160
39169,827479.505892
42027,1120273.302713
8039,161059.009393
39173,2182648.583817
39175,242149.030985
42029,5799969.421949
46041,39961.270773
31107,132032.841788
31001,699549.889164
42031,273729.125005
31005,5233.449279
31007,8180.030540
31009,908.578606
31011,124274.871687
31013,219052.236731
1073,9344012.434191
31017,19143.112488
31019,355053.123904
31021,84295.067702
31023,74333.366691
31025,226468.815866
31027,68612.004371
31029,100687.411897
31031,166843.878111
31033,157550.175355
31035,165115.857216
49043,43201.902009
31037,484425.797989
31039,101865.128384
31041,195051.139297
51595,54992.818679
31045,39153.837103
12001,5262713.647107
31049,22991.211183
1079,936209.385564
31053,828910.435488
46043,32668.563716
31055,4612072.670969
31057,29727.318516
20195,24547.436652
31061,41348.640838
1081,2700818.364827
31065,84932.849446
31067,286594.649663
31069,21810.697357
20197,66587.206218
31073,24915.783674
42043,1684113.751418
31077,70074.104948
31079,1105284.217228
47135,79208.736580
31081,121327.152471
20199,25282.308179
31085,17459.704423
42045,3061676.984509
31089,179720.071208
31091,10242.163371
31093,100596.567411
20201,84563.929312
31097,85182.688078
42047,214293.488733
31101,107601.906691
31103,7913.307922
31105,24235.193460
20203,15725.039436
31109,6554036.555401
31111,910305.306781
31113,1366.403235
46045,101171.333240
31115,7350.560051
31117,2756.714360
12013,339224.798827
31121,191423.461121
1091,297535.986757
31125,82616.742602
31127,99411.231550
31129,40312.572815
31131,165498.488676
31133,24136.613201
1093,470590.499381
31137,219803.254717
31139,162515.316232
31141,746566.387844
31143,25219.638497
31145,179429.518262
31043,296832.457682
42055,1446421.355748
31149,6342.639604
31151,184443.692548
31153,1439401.688043
31155,366940.344199
31157,233661.253722
42057,82254.125755
31161,36936.544339
31135,34930.179869
31165,15326.211616
31167,63482.227562
31169,72829.899827
42059,136456.105110
13313,2730802.648020
31173,67109.283820
31175,67709.170333
31177,195001.901349
31179,222343.750677
31181,28899.296888
1101,3483769.774552
31185,264835.572008
13301,64214.319456
23001,784763.779539
1103,2977185.973874
23005,2069527.196227
23007,223241.205236
23009,624680.024353
23011,887408.945366
23013,298528.288803
1105,165294.605432
23017,419337.364841
23019,1806107.971763
23021,196960.432916
23023,255869.214688
23025,656005.868578
1107,282096.628575
23029,300543.467170
23031,1554635.822238
42069,1036426.204811
13315,139385.056722
31147,146798.595866
42071,3287049.776530
42073,177772.984851
31047,488894.560411
42075,812114.169492
21227,1615905.739241
5133,59669.451104
42077,2127632.846186
53001,521057.296873
42079,1639828.519711
13317,194058.816973
46051,60909.087494
12043,134454.734629
42081,1465577.964626
31159,181191.000000
12045,81240.815168
1123,852350.126189
12047,109615.440659
42085,639196.402179
1089,5043804.000000
21229,48745.082165
12049,389082.807089
42087,159278.007071
12051,482830.362046
42089,1010215.664392
13319,119824.360709
46053,28960.431862
12053,1455532.786443
42091,9413558.227084
12055,1329479.128777
13047,1410864.745670
31171,1223.222559
12057,12809485.328199
15001,1085171.000000
31051,82279.104736
15003,6975995.000000
15005,651.583381
15007,433159.000000
15009,1144180.416619
53019,60938.838681
12061,1792203.117003
13321,508299.144065
46055,19009.739862
12063,1003530.282953
56001,455007.127831
56003,91486.399711
56005,1432604.155917
12065,116526.248495
56009,15339.199416
13049,138668.264142
56013,208688.090825
56015,145947.699601
56017,24577.540318
12067,71464.630476
56021,927294.102613
56023,89635.616506
56025,399378.683981
56027,17733.236514
47073,741585.282741
12069,2570933.854087
56033,749122.898119
56035,40206.734239
56037,51476.643688
56039,84193.463708
56041,23988.772467
12071,5639496.093866
56045,179125.661793
46057,73743.158346
12073,4543122.082958
13303,332174.510128
53035,411763.222884
12077,58665.768706
21235,70424.453526
12079,155196.173509
23003,763701.586635
12081,2589837.074631
46059,69426.041243
53043,287718.075357
53045,181565.222334
13053,165093.705503
22055,4906018.385401
12087,1912107.105361
55039,1927334.579277
27107,41612.863196
53049,119347.561971
5143,2276957.381216
53051,1070863.578079
23015,248942.598157
12093,361201.665685
55063,908231.323645
13031,832894.679203
42023,20629.207585
53055,195166.000000
13055,352453.214058
48001,82727.911970
48003,191197.936723
48005,373620.373872
53057,61432.680765
48009,38700.541779
31059,120322.826813
48011,22682.204609
48013,495889.606535
48015,119850.986573
48017,159248.357365
53059,130864.987026
5145,169736.116820
48021,251800.263643
48023,31026.115267
48025,17541.827312
48027,621885.985877
48029,21116817.635664
53061,5897676.576051
48033,9010.236284
38043,22356.802560
48037,620426.837313
48039,158039.232960
48041,2634726.006886
48043,1456.671345
48045,23197.227233
48047,18853.197482
48049,122479.222605
23027,443406.233490
48053,131461.307013
48055,268638.765095
48057,60175.879766
48059,51912.445129
32017,76628.000000
48061,1914263.767685
48063,76197.013609
48065,58406.169749
53067,873876.901101
48069,349386.831022
48071,94738.516944
48073,91991.305863
48075,85645.923917
48077,25322.606755
53069,52945.905224
5147,48504.188214
48081,10102.916590
48083,59658.196493
48417,26396.519907
48085,2423159.177858
48087,25516.254461
48089,113542.777695
48091,1887873.503805
48093,60197.341482
48095,14653.133012
48097,120774.486527
48099,205583.659528
48101,25829.407975
48103,0.000000
48105,4715.465375
48107,106350.234458
48109,12357.634563
48111,83671.916125
48113,3880222.742837
48115,161766.464032
48117,609335.289435
48119,10400.992055
13059,1675520.252306
48121,3727724.500360
48123,239032.525091
48125,18413.849363
53077,446310.319381
48129,64749.867756
31063,71111.403139
48131,30540.866110
48133,78096.162219
48135,1466463.708091
47075,452208.193119
48139,387160.287410
48141,4465563.017296
48143,31366.560077
48145,69072.679455
48147,114602.185075
48149,180401.182849
48151,17870.170289
48153,129580.564537
48155,18795.419991
48157,0.000000
46067,64318.158710
48161,65162.173998
48163,23335.042879
48165,240613.499922
48167,790275.925857
48169,113657.462417
48171,233547.597560
13305,416685.950048
48173,2710.733164
48175,27161.700529
48177,169061.865481
48179,315326.562670
13061,31981.476114
48181,344943.086456
48183,834310.794250
48185,89280.785620
48187,2706917.789945
48189,835956.722515
48191,37083.114113
48193,22232.996673
48195,101844.877200
48197,16408.611841
48199,219142.538088
40009,289668.426586
48203,353169.540414
48205,70921.515982
48207,21644.123745
40017,1106216.315348
48211,68973.221966
48213,31285.728741
40023,220230.071414
40025,1012.859726
46069,14849.489684
40029,123733.239759
48223,174764.841423
55071,2075834.816912
48225,84685.354206
49015,285.221760
40035,249211.180636
48229,17994.828524
48231,629385.284942
48233,394983.063043
48235,5137.058502
40045,51254.068534
48239,78647.107737
13063,2812012.359790
40049,302161.126800
48243,364.246541
48245,659602.652423
40055,110085.588510
40057,105355.624089
40059,31710.230334
40061,221190.589809
40063,262396.494952
48257,67623.653852
40067,147286.532087
40069,269805.828324
40071,1179355.334171
40073,158073.246588
48267,17987.196632
48269,1242.445320
40079,1122975.068850
48273,48103.405981
48275,3062.849249
40085,102090.573453
40087,753050.405673
48281,148411.399417
40091,353682.976742
48285,209259.875590
40095,169575.617519
48289,73764.042316
40099,117234.091589
48293,116617.595475
48295,55451.653768
48297,23777.070756
40107,212536.871787
48301,0.000000
48303,6839667.003423
48305,86182.151332
40115,547937.261603
48309,346633.779294
48311,2312.169346
48313,68314.621747
48315,49137.573508
48317,11632.416382
48319,42874.291949
40129,59961.707138
40131,1418558.287215
48325,619182.690198
48327,12597.316345
48329,1485424.204827
40139,8912.630426
40141,148176.625125
40143,11194546.586404
40145,1400118.877100
48339,2209829.707364
54005,169769.515552
48341,257161.887683
48343,102408.561763
48345,20827.356633
48347,390313.861683
48349,75753.551149
48351,129760.901178
48353,92595.237433
48355,739143.507107
48357,171287.924996
48359,68516.406875
13067,9107386.644022
48361,375126.678176
48363,86901.476769
48365,216380.422513
8061,38055.426053
48369,406523.985174
31071,39320.157254
48371,19697.049769
48373,265216.366358
48375,1407051.274167
48377,1181.518815
48379,54081.193306
48381,1455736.439760
48383,11339.315565
32001,116175.993107
48387,105502.198005
32005,78086.993464
32007,115119.134777
32009,1428.980142
32011,4004.059657
32013,34092.898382
32015,9810.699983
48401,577533.639613
32019,85142.326718
32021,7796.076810
48407,107563.610907
48409,23283.226473
32027,11239.039577
32029,6542.127515
32031,747476.050265
32033,615.439199
48419,235557.088413
13069,871516.292394
48421,36402.081469
48423,1475033.909433
48425,6838.883908
48427,164518.254293
48429,43135.135665
48431,2545.077248
48433,10794.823165
48435,8833.009434
48437,147330.721063
48439,5255955.286888
48441,210398.535660
48443,145.446761
48445,212366.654722
48447,8363.309490
48449,258986.561911
48451,413280.983608
48453,10894640.311566
48455,71285.424646
48457,85215.258119
46077,75742.791915
48461,5538.399985
48463,41777.089615
48465,61524.693334
48467,279321.086256
48469,282065.998129
48471,382432.015984
13307,28557.593942
48473,194039.621370
48475,0.000000
48477,436502.170575
48479,333640.346599
13071,866739.479100
48481,97137.497040
48483,113971.567170
48485,72958.079404
48487,141929.235766
48489,33981.333880
31075,3434.953607
48493,695282.803592
48495,0.000000
48497,248264.872449
48499,267280.647787
48501,105439.287195
48503,42164.929961
48505,16124.609988
19007,27939.940118
8085,546101.444203
46079,142034.854862
8087,396480.490617
8089,256713.002485
13073,1277436.464773
47171,63882.875935
8091,60737.502335
19015,42877.763695
54061,1306168.824289
49053,1041449.147652
49055,919.724975
24001,102966.964924
24003,2192257.502250
46081,72300.992275
24005,3258180.577007
8097,230995.097776
24009,357436.946687
24011,107645.892015
24013,899350.348833
24015,335310.160632
24017,62.692978
24019,107349.110669
24021,410982.059680
24023,50114.566692
13075,234988.950448
24025,1284218.777753
24027,1610106.590666
24029,66320.738274
24031,8905983.144681
24033,6586668.349211
24035,160070.668123
24037,45.339365
24039,322559.474285
24041,379880.582535
24043,536165.318585
24045,331475.086119
24047,210197.818942
46083,183725.445017
13077,1949090.055666
8111,4207.421194
21219,69767.751765
40041,509391.683348
46085,50764.995411
13079,199092.814202
8121,33274.755549
31083,13755.550164
1077,1171431.000000
48367,546863.698973
46087,21815.457564
16001,224694.888701
6053,228878.706236
13309,81016.509815
16005,48177.519302
16007,154.335008
16009,88883.397830
16011,26175.436978
13081,325362.712435
16013,246597.485860
16015,3750.841049
16017,247007.018364
16019,1042214.855133
16021,66051.109692
16023,7628.216637
16025,591.341387
16027,106500.803691
16029,53447.772871
16031,292678.442941
16033,644.912266
16035,45563.810839
16037,48238.429031
16039,14449.393825
16041,334.732347
16043,834.198111
16045,9176.782980
16047,8357.918047
16049,151132.817656
16051,1715.890244
46089,45825.856919
16053,12343.976674
16083,43149.785342
16055,868688.564335
16057,202019.203246
16059,69116.772820
16061,30063.280123
16063,2899.001690
16065,2419.688666
16067,330796.717705
16069,210114.835488
16071,3538.614306
13083,272492.177366
16073,9278.897089
16075,12462.135037
16077,6522.151859
16079,67440.598030
16081,647.114082
31087,45227.593926
16085,5234.140681
16087,54754.270326
54063,269034.360356
54001,261879.979448
8041,10497722.906469
46091,61509.958613
32510,90709.529417
13085,239398.165215
54003,149338.271184
42001,591316.869930
48249,77282.341816
32023,91041.330646
8001,3427641.266264
8003,162442.315994
8005,4194538.585122
8007,131465.365538
8009,34859.658392
8011,87794.982521
8013,2832487.937178
